# These data are of tree census and sudden oak death infection from the
# Redwood Plot Network in California; collected by the 
# [Rizzo Lab](http://ucanr.edu/sites/rizzolab/) at UC Davis and compiled by 
# [Richard Cobb](mailto:rccobb@ucdavis.edu).
#
# Notes:
#
#-   3-4 tanoak had no dbh recorded. These are deleted from this set. If you 
#    notice an occasional omitted tree number; this is the cause.	
#-   DBH values were only collected in 2002
#-   Full census occurred in 2002 and 2007; observations of a subset in between
#-   Coordinates are in UTM; Zone 10
# Species Codes
# -------------
#
# ACMA	big leave maple	
# ARME	pacific madrone	
# COCO	california hazelnut	
# LIDE	tanoak	
# PSME	doughlas fir	
# QUAG	coast live oak	
# QUCH	canyon live oak	
# QUKE	california black oak	
# SESE	redwood	
# UMCA	california bay laurel
#
# Health Codes
# ------------
# 0 = Dead; not resprouting
# 1 = Healthy
# 2 = Unhealthy
# 3 = Almost dead
# 4 = Stem dead; but with live resprouts
# 5 = Missing
# 6 = Eliminated
#
Plot;Site;Easting;Northing;Tree;Species;Azimuth;Distance;Year;Health;Infected;DBH;Mortality;Status;Symptoms;Resprouting
47;Marin Municipal Water District;535972;4200434;3;UMCA;90;10.2;2007;2;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;4;LIDE;90;9.8;2002;2;TRUE;1.9;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;4;LIDE;90;9.8;2007;3;FALSE;;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;5;LIDE;90;9.9;2002;2;FALSE;12.8;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;5;LIDE;90;9.9;2005;2;FALSE;;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;5;LIDE;90;9.9;2007;2;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;6;LIDE;125;12.2;2002;2;FALSE;1.5;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;6;LIDE;125;12.2;2003;2;FALSE;;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;6;LIDE;125;12.2;2004;2;TRUE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;6;LIDE;125;12.2;2007;3;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;7;UMCA;135;11.6;2002;2;FALSE;4.3;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;7;UMCA;135;11.6;2003;2;TRUE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;7;UMCA;135;11.6;2007;0;FALSE;;1;Dead;No;0
47;Marin Municipal Water District;535972;4200434;8;UMCA;182;7.3;2002;3;FALSE;32.6;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;8;UMCA;182;7.3;2007;1;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;9;UMCA;202;12.4;2002;2;TRUE;7.8;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;9;UMCA;202;12.4;2007;1;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;10;LIDE;192;11;2002;2;TRUE;1.8;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;10;LIDE;192;11;2007;2;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;11;LIDE;222;8.9;2002;2;FALSE;2.2;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;11;LIDE;222;8.9;2003;2;FALSE;;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;11;LIDE;222;8.9;2006;2;TRUE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;11;LIDE;222;8.9;2007;3;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;12;SESE;222;5.4;2002;2;FALSE;2.2;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;12;SESE;222;5.4;2003;2;TRUE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;12;SESE;222;5.4;2004;2;TRUE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;12;SESE;222;5.4;2007;0;FALSE;;1;Dead;No;0
47;Marin Municipal Water District;535972;4200434;13;UMCA;241;8.6;2002;2;TRUE;19.2;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;13;UMCA;241;8.6;2007;1;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;14;LIDE;275;11.7;2002;0;FALSE;2.4;1;Dead;Yes;0
47;Marin Municipal Water District;535972;4200434;14;LIDE;275;11.7;2003;0;FALSE;;1;Dead;No;0
47;Marin Municipal Water District;535972;4200434;14;LIDE;275;11.7;2007;0;FALSE;;1;Dead;No;0
47;Marin Municipal Water District;535972;4200434;15;SESE;284;11.4;2002;2;FALSE;42.4;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;15;SESE;284;11.4;2007;1;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;16;SESE;289;10.9;2002;2;FALSE;84.5;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;16;SESE;289;10.9;2007;1;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;17;SESE;291;12.1;2002;3;FALSE;16.2;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;17;SESE;291;12.1;2006;3;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;17;SESE;291;12.1;2007;1;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;18;SESE;298;11;2002;2;FALSE;71.7;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;18;SESE;298;11;2007;1;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;19;SESE;298;12;2002;2;FALSE;27.8;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;19;SESE;298;12;2007;1;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;20;SESE;310;11.3;2002;2;FALSE;98.2;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;20;SESE;310;11.3;2007;1;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;21;SESE;310;12.2;2002;2;FALSE;20.8;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;21;SESE;310;12.2;2006;2;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;21;SESE;310;12.2;2007;1;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;22;LIDE;300;2.7;2002;2;TRUE;1.6;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;22;LIDE;300;2.7;2007;2;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;23;LIDE;332;8.9;2002;2;TRUE;4.7;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;23;LIDE;332;8.9;2007;1;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;24;LIDE;0;6.5;2002;2;FALSE;6;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;24;LIDE;0;6.5;2003;2;FALSE;;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;24;LIDE;0;6.5;2004;2;TRUE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;24;LIDE;0;6.5;2007;0;FALSE;;1;Dead/Down;No;0
47;Marin Municipal Water District;535972;4200434;25;LIDE;0;7.4;2002;2;TRUE;4.8;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;25;LIDE;0;7.4;2007;1;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;26;LIDE;0;7.5;2002;2;TRUE;7.2;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;26;LIDE;0;7.5;2007;1;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;27;SESE;5;12.1;2002;1;FALSE;24.7;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;27;SESE;5;12.1;2005;1;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;27;SESE;5;12.1;2006;1;TRUE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;27;SESE;5;12.1;2007;1;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;28;LIDE;10;9.1;2002;2;TRUE;2.2;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;28;LIDE;10;9.1;2007;2;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;29;LIDE;24;10.2;2002;2;TRUE;2.8;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;29;LIDE;24;10.2;2007;2;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;30;LIDE;10;5.5;2002;2;TRUE;9.3;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;30;LIDE;10;5.5;2004;0;FALSE;;1;Dead;No;0
47;Marin Municipal Water District;535972;4200434;30;LIDE;10;5.5;2007;0;FALSE;;1;Dead;No;0
47;Marin Municipal Water District;535972;4200434;31;LIDE;13;2.9;2002;0;FALSE;6.6;1;Dead;Yes;0
47;Marin Municipal Water District;535972;4200434;31;LIDE;13;2.9;2007;0;FALSE;;1;Dead;No;0
47;Marin Municipal Water District;535972;4200434;32;ARME;32;4.2;2002;2;FALSE;68.8;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;32;ARME;32;4.2;2005;2;FALSE;;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;32;ARME;32;4.2;2007;2;FALSE;;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;33;LIDE;30;6.9;2002;2;TRUE;1.5;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;33;LIDE;30;6.9;2007;2;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;34;LIDE;30;6.6;2002;2;FALSE;2.5;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;34;LIDE;30;6.6;2003;2;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;34;LIDE;30;6.6;2004;2;TRUE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;34;LIDE;30;6.6;2007;1;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;35;LIDE;32;8.6;2002;2;FALSE;1.8;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;35;LIDE;32;8.6;2004;2;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;35;LIDE;32;8.6;2005;2;TRUE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;35;LIDE;32;8.6;2007;1;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;36;LIDE;32;8.4;2002;2;FALSE;3.7;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;36;LIDE;32;8.4;2005;2;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;36;LIDE;32;8.4;2006;2;TRUE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;36;LIDE;32;8.4;2007;4;FALSE;;1;Dead w/Basal Sprouts;No;1
47;Marin Municipal Water District;535972;4200434;37;LIDE;49;;2002;2;FALSE;4.9;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;37;LIDE;49;;2004;2;TRUE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;37;LIDE;49;;2007;0;FALSE;;1;Dead/Down;No;0
47;Marin Municipal Water District;535972;4200434;38;LIDE;39;11.4;2002;0;FALSE;14;1;Dead;Yes;0
47;Marin Municipal Water District;535972;4200434;38;LIDE;39;11.4;2007;0;FALSE;;1;Dead/Down;No;0
47;Marin Municipal Water District;535972;4200434;39;LIDE;49;8;2002;2;FALSE;2.8;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;39;LIDE;49;8;2006;2;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;39;LIDE;49;8;2007;1;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;40;LIDE;49;8.2;2002;2;FALSE;1.5;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;40;LIDE;49;8.2;2007;1;TRUE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;41;SESE;49;9.2;2002;2;FALSE;3.3;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;41;SESE;49;9.2;2003;2;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;41;SESE;49;9.2;2007;1;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;42;LIDE;54;4.9;2002;2;FALSE;2.2;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;42;LIDE;54;4.9;2005;2;TRUE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;42;LIDE;54;4.9;2007;3;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;43;LIDE;54;5.1;2002;2;TRUE;2.9;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;43;LIDE;54;5.1;2007;1;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;44;LIDE;62;6.3;2002;2;TRUE;3.6;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;44;LIDE;62;6.3;2007;1;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;45;SESE;55;9;2002;2;FALSE;4.2;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;45;SESE;55;9;2006;2;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;45;SESE;55;9;2007;1;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;46;SESE;55;8.9;2002;2;FALSE;1.8;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;46;SESE;55;8.9;2005;2;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;46;SESE;55;8.9;2007;1;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;47;LIDE;57;10.5;2002;0;FALSE;8;1;Dead;Yes;0
47;Marin Municipal Water District;535972;4200434;47;LIDE;57;10.5;2007;4;TRUE;;1;Dead w/Basal Sprouts;No;1
47;Marin Municipal Water District;535972;4200434;48;SESE;72;12.2;2002;2;FALSE;22;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;48;SESE;72;12.2;2004;2;FALSE;;0;Alive;Yes;0
47;Marin Municipal Water District;535972;4200434;48;SESE;72;12.2;2007;1;FALSE;;0;Alive;No;0
47;Marin Municipal Water District;535972;4200434;49;SESE;;10.9;2002;0;FALSE;8.8;1;Dead;No;0
47;Marin Municipal Water District;535972;4200434;49;SESE;;10.9;2003;0;FALSE;;1;Dead;No;0
47;Marin Municipal Water District;535972;4200434;49;SESE;;10.9;2007;0;FALSE;;1;Dead;No;0
48;Marin Municipal Water District;535902;4200471;1;SESE;0;1;2002;2;FALSE;68;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;1;SESE;0;1;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;2;SESE;0;2.4;2002;2;FALSE;37.4;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;2;SESE;0;2.4;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;3;SESE;355;6.1;2002;2;FALSE;16.5;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;3;SESE;355;6.1;2006;2;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;3;SESE;355;6.1;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;4;SESE;0;5.8;2002;2;FALSE;20.8;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;4;SESE;0;5.8;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;5;SESE;0;5.9;2002;2;FALSE;33.5;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;5;SESE;0;5.9;2006;2;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;5;SESE;0;5.9;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;6;LIDE;320;4.5;2002;2;FALSE;1.5;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;6;LIDE;320;4.5;2005;2;FALSE;;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;6;LIDE;320;4.5;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;7;SESE;340;8.7;2002;2;FALSE;62;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;7;SESE;340;8.7;2007;1;FALSE;;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;8;SESE;330;9.3;2002;2;FALSE;33.5;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;8;SESE;330;9.3;2006;2;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;8;SESE;330;9.3;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;9;SESE;330;9.6;2002;2;FALSE;14;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;9;SESE;330;9.6;2007;3;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;10;SESE;320;10.8;2002;1;FALSE;83;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;10;SESE;320;10.8;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;11;SESE;320;11.9;2002;2;FALSE;74.5;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;11;SESE;320;11.9;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;12;SESE;90;2;2002;2;FALSE;54;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;12;SESE;90;2;2005;2;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;12;SESE;90;2;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;13;SESE;40;2.8;2002;2;FALSE;44;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;13;SESE;40;2.8;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;14;SESE;90;2.2;2002;2;FALSE;2.1;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;14;SESE;90;2.2;2005;2;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;14;SESE;90;2.2;2007;0;FALSE;;1;Dead;No;0
48;Marin Municipal Water District;535902;4200471;15;SESE;80;4.3;2002;2;FALSE;56.9;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;15;SESE;80;4.3;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;16;SESE;10;7.9;2002;2;FALSE;69;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;16;SESE;10;7.9;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;17;SESE;35;6.3;2002;2;FALSE;24.1;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;17;SESE;35;6.3;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;18;SESE;59;7.2;2002;2;FALSE;3.7;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;18;SESE;59;7.2;2003;2;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;18;SESE;59;7.2;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;19;SESE;30;6.8;2002;2;FALSE;48.7;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;19;SESE;30;6.8;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;20;SESE;10;7.9;2002;2;FALSE;16;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;20;SESE;10;7.9;2003;2;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;20;SESE;10;7.9;2007;3;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;21;SESE;32;6.1;2002;2;FALSE;2.7;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;21;SESE;32;6.1;2007;2;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;22;ARME;35;12.3;2002;2;FALSE;43;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;22;ARME;35;12.3;2006;2;FALSE;;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;22;ARME;35;12.3;2007;2;FALSE;;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;23;SESE;60;8.5;2002;2;FALSE;7.5;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;23;SESE;60;8.5;2007;0;FALSE;;1;Dead/Down;No;0
48;Marin Municipal Water District;535902;4200471;24;SESE;70;10;2002;2;FALSE;30.5;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;24;SESE;70;10;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;25;SESE;70;10.8;2002;2;FALSE;63;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;25;SESE;70;10.8;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;26;SESE;75;11;2002;3;FALSE;28.5;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;26;SESE;75;11;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;27;SESE;75;11.6;2002;2;FALSE;61.5;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;27;SESE;75;11.6;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;28;SESE;80;12.2;2002;2;FALSE;45;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;28;SESE;80;12.2;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;29;SESE;75;9.5;2002;3;FALSE;17;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;29;SESE;75;9.5;2007;4;FALSE;;1;Dead w/Basal Sprouts;Yes;1
48;Marin Municipal Water District;535902;4200471;30;SESE;60;6.9;2002;2;FALSE;2.8;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;30;SESE;60;6.9;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;31;SESE;75;6.7;2002;2;FALSE;29.8;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;31;SESE;75;6.7;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;32;SESE;75;6.1;2002;2;FALSE;21.9;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;32;SESE;75;6.1;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;33;SESE;75;6.6;2002;2;FALSE;27.7;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;33;SESE;75;6.6;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;34;SESE;75;6.6;2002;2;FALSE;1.4;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;34;SESE;75;6.6;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;35;SESE;75;6.5;2002;2;FALSE;1.8;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;35;SESE;75;6.5;2005;2;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;35;SESE;75;6.5;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;36;SESE;100;6.5;2002;2;FALSE;28.7;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;36;SESE;100;6.5;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;37;SESE;100;6.1;2002;2;FALSE;3;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;37;SESE;100;6.1;2003;2;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;37;SESE;100;6.1;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;38;SESE;95;9.4;2002;2;FALSE;34;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;38;SESE;95;9.4;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;39;SESE;95;10;2002;2;FALSE;54.4;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;39;SESE;95;10;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;40;SESE;100;10.3;2002;2;FALSE;33.5;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;40;SESE;100;10.3;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;41;SESE;105;11;2002;3;FALSE;22.6;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;41;SESE;105;11;2007;4;FALSE;;1;Dead w/Basal Sprouts;No;1
48;Marin Municipal Water District;535902;4200471;42;SESE;110;10.3;2002;2;FALSE;40;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;42;SESE;110;10.3;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;43;SESE;110;12.2;2002;2;FALSE;78.7;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;43;SESE;110;12.2;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;44;LIDE;125;11;2002;2;FALSE;3.1;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;44;LIDE;125;11;2004;2;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;44;LIDE;125;11;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;45;LIDE;130;9.8;2002;0;FALSE;7.5;1;Dead;Yes;0
48;Marin Municipal Water District;535902;4200471;45;LIDE;130;9.8;2007;4;FALSE;;1;Dead w/Basal Sprouts;No;1
48;Marin Municipal Water District;535902;4200471;46;LIDE;130;9.8;2002;0;FALSE;1.5;1;Dead;Yes;0
48;Marin Municipal Water District;535902;4200471;46;LIDE;130;9.8;2007;4;FALSE;;1;Dead w/Basal Sprouts;No;1
48;Marin Municipal Water District;535902;4200471;47;LIDE;125;7.9;2002;2;FALSE;3.6;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;47;LIDE;125;7.9;2003;2;FALSE;;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;47;LIDE;125;7.9;2007;2;FALSE;;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;48;LIDE;125;5;2002;2;FALSE;5.5;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;48;LIDE;125;5;2003;2;FALSE;;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;48;LIDE;125;5;2007;2;FALSE;;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;49;LIDE;145;8.2;2002;2;FALSE;7;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;49;LIDE;145;8.2;2003;2;TRUE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;49;LIDE;145;8.2;2007;1;FALSE;;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;50;LIDE;150;10;2002;2;TRUE;16.2;0;Alive;Yes;0
48;Marin Municipal Water District;535902;4200471;50;LIDE;150;10;2004;2;FALSE;;0;Alive;No;0
48;Marin Municipal Water District;535902;4200471;50;LIDE;150;10;2007;4;FALSE;;1;Dead w/Basal Sprouts;No;1
48;Marin Municipal Water District;535902;4200471;51;ARME;165;6.6;2002;2;FALSE;40.5;0;Alive;No;0
